string_id,text
002330,말이 놀라서 튀었을 때도 잘 버텼어.
1689859482521174273,&
000228,우리의 도움이 필요하면 언제든 찾아오게.&
000104,그렇게 불만이라면 힘으로 뺏어보거라!
025178,지금이라도 애들을 데리고 도망쳐야 할까?
000111,"흔한 기회가 아니니, 잘 생각해 보게."
001982,오래 끓일수록 맛이 깊어지는 법이지.
16996595971632672179,오래된 유적을 조사했던 기억이 담긴 파편.
16996595971632672309,오래된 유적을 조사했던 기억이 담긴 파편.
16996595971632672319,오래된 유적을 조사했던 기억이 담긴 파편.
053366,저 돌담길이 날 알아보는 듯 반겨주는군.
000042,그럼 조사할 사람들을 알려 드릴게요.
011672,배신자 새끼들... 화형을 해도 모자라.
000443,우린 회색갈기에 쓸모 없는 놈들이야. 
008293,나도 계속 글을 읽으면 잘하게 되겠지?!
000172,좋은 물건이 들어왔으니 보고 가시죠!
000264,차라리 욕이라도 하지. 민망하게시리...
17153385857307118094,오크배럴 양조장 대의의 심판관 지원군&
000422,이렇게 끝내기엔 너무 아쉽지 않나요?&
17210317323852843535,"마르셀, 북서 데메니스 - 왕의 산 발굴지"
432025,역시 당신이 도자기를 훔친 범인이었군.
009588,일주일마다 물건의 흐름과 값이 바뀐다네.&
038509,이 세상에 평화가 오기를 매일 기도합니다.
013457,에르난드에서 검은곰을 완전히 쫓아냈대.&
507627,새 옷을 만들려고 밤새 바느질을 좀 했죠.&
00020,
17444437021949954581,학술원이 시끌벅적하다. 확인해보자.
399987,스콜라스톤을 대표하여 고마움을 전하네.
000143,질서 속에 흑과 백이 어우러지는 곳....&
025525,이 허리만 괜찮았어도 직접 갔을 텐데...
000032,써보지도 못하고 쌓아둔 게 얼만데...!
000109,네 살점과 뼈를 갈아 바다에 흩뿌려주겠다!
17508904695811279386,길가에서 한 여성이 도움을 청하고 있다.
000284,말에 대해 궁금한 게 생기면 언제든 와.&
17531579245506071054,마르니 실험실 수용소 델레시아 경비대
000300,저 마녀를 구하러 온 거면 어림없다!&
17579145192265484817,엠버네스트 봉화대 블리드 패거리 지원군
000336,네놈의 사지를 찢어 성문 앞에 걸어주마!
000415,상상도 못할 무기를 만들어내는 자일세.&
17661847235681323541,어둠왕 벨로스의 전리품을 찾아보자.
17661847235681323571,어둠왕 벨로스의 전리품을 획득했다.&
019707,우리 전부 범인을 잡아야 하는 거 아닐까?&
1768649802867802369,
004444,솔루멘의 손이 성물을 어루만지셨지요.&
008153,모든 것은 솔루멘님의 인도하심이니...&
17716258630166120978,능선길목 초소 봉쇄 술취한 검은곰 패트롤
17723450810601310731,아보리아 마을 레글르 고블린 지원군
00088,&
000016,이 짓도 하다 보면 요령이 생긴다니까요.&
000137,구름 위에서 돈 쓰는 기분 나쁘지 않을걸?
17811730470346426891,힐가드 전초기지 주변의 적 처치하기
17818495516284029458,마르니 소금 광산 델레시아 경비대 패트롤&
000261,하늘에서 떨어진 바위를 찾는다던가?
008074,아저씨... 밖에 무서운 사람이 있어요...
032198,여기서 벗어나면 널 잿더미로 만들어주지!
020942,벌레를 잡아두면 용돈 벌이도 된다네.
17949000288006310414,붉은산맥 요새 새벽달의 전령들 지원군&
019098,어떤 명령이든 내려 줘. 즉시 수행할 테니.
021795,때로는 결혼하길 잘했다는 생각도 들어.
000363,짐은 죽지 않는다... 왕은 죽지 않는다!
509174,"매일 밤, 잠도 못 자고 걱정했다니까요."
421422,이 아름다운 옷의 주인이 나타나셨군!&
18090323180404082402,구멍을 막고 있는 방해물을 치우시오.
18090738460791932642,사라진 염소 뿔의 행방을 조사하시오.&
013582,"살인사건이라니... 사실, 나도 무섭소."
000192,정신을 집중하여 자연의 힘을 모으라.
002604,우리 남편은 늘 술하고 같이 먹곤 해요.
18148611341219269142,조사가 필요한 사람들과 대화해 보자.
18148611341219269175,사건 당일 사람들의 움직임을 조사했다.
18152786264179345938,붉은산맥 요새 황금기사 난입 주변 스케쥴
058830,매년 잊지 않고 꼭 열린다고 하더군.
000203,인간의 시각이 인식할 수 있는 형태로!
18187702716208253456,일반 화살로만 연속으로 적 7명 제압하기
18214851376284970415,페일룬 산악지대에 자리한 도적단 거점.
18214851376284970555,페일룬 산악지대에 자리한 도적단 거점.
18214851376284980655,페일룬 산악지대에 자리한 도적단 거점.
18214851376284980795,페일룬 산악지대에 자리한 도적단 거점.
018018,꼬리털에 윤기가 있으면 더 믿음직하고요.
504130,병사들도 참 대단해. 또 훈련이라니.
00019,
000219,자네 동료들도 합류할 수 있게 얘기해두지.
000281,왜 그렇게 떨어? 살 기회를 준다니까?
18359232457196177763,{Staticinfo:SubLevel:Stamina} 자연회복 {Param1}
009324,어차피 훔친거라 딱히 쓸모도 없어서...
010822,대문 앞을 정돈해야 손님맞이가 좋지.
047686,"이제 한고비는 넘겼군, 다음을 준비하자."
000059,분위기가 심상치 않다. 제철소로 돌아가자.
014711,"누구나 실수는 하잖아, 똥 같은 실수!"
006414,일이 잘 되면 이때 일을 많이 해놔야죠.
000090,이게 얼마만이냐! 살아 있었던 거야?
18459032378870345137,깊은 그늘 숲에 자리한 늑대 추적자 거점.
18459032378870345277,깊은 그늘 숲에 자리한 늑대 추적자 거점.
18459032378870355377,깊은 그늘 숲에 자리한 늑대 추적자 거점.
18459032378870355517,깊은 그늘 숲에 자리한 늑대 추적자 거점.
18491199665282756012,워스파이크 요새로 통하는 동쪽 관문.
18491199665282756152,워스파이크 요새로 통하는 동쪽 관문.
18491199665282766252,워스파이크 요새로 통하는 동쪽 관문.
18491199665282766392,워스파이크 요새로 통하는 동쪽 관문.
000065,혼자서는 약초를 구하러 갈 수도 없고...
000283,완벽한 균형이 가능한지에 대해서요...
000490,"이 근처 소식은 다 통하는 곳이라서,"
504930,대신 밤에 같이 시장에 가기로 했다!
035513,이제 다시는 그런 실수를 하지 않겠어.
032054,"내, 내가 말할 수 있는 건 이거까지야..."
019163,"아, 발굴이 어떻게 되어가고 있냐고요?&"
009415,오늘은 무서운 꿈 안 꿨으면 좋겠어요...
000157,회색갈기 님도 수색을 도와주시겠습니까?
000041,정말입니까? 편지 좀 볼 수 있을까요?
020112,구원의 길은 모두에게 열려 있습니다.
005597,"자네, 몇 번이고 사선을 넘어온 눈빛이군."
000324,어비스를 다녀온 사람은 극히 드문데...
000430,네놈의 운명은 이미 내 손안에 있다.
000062,이 사슬을 끊어줄 자는 아직 없는가...
00006,&
033236,빨갛게 익은 석류는 참 보석처럼 빛나지.
023347,"바빠서 그랬던 건데... 그래, 내 잘못이지."
020346,못하는 놈 내보낼 거면 사자라도 풀어라.
019897,죗값은 달게 받고 열심히 살아봐야겠어...
000395,"너무 많은 양의 짐을 실으면 안돼, 알지?"
000178,궤짝 채로 수십 개나 훔쳐 간 놈이 있다고!
016622,실력이 없으면 누구도 인정하지 않아.
000514,"우리가 무시당할 수는 없잖아, 안 그래?"
000084,힘 좀 쓰는 놈들 사이에서는 꽤 유명해.&
052227,웃으며 떠날 수 있다는 건 행복한 일이야.
019611,이 짜릿한 손맛. 너도 한번 느껴볼래?
000076,한순간도 내 몸에서 떨어뜨린 적이 없어.
030781,혹이 두 개나 있는 낙타는 처음 봤어!
19148997099488544487,위 공간이 부족해 들어 올릴 수 없습니다.
006760,내가 솥뚜껑으로 머리를 깨 줄 꺼야.
014947,나를 잡아서 어쩌려는 거지? 당장 그만둬!
19174790611484019217,오크워치 전초기지 에르난드 병사 패트롤&
019979,왔나? 좋은 가죽을 찾아? 여기 아니면 없어.
033868,고양이 따라가다가 길을 잃어버렸지 뭐야.&
007711,염소가... 이미 늑대한테 당했다고요?
023729,이곳에만 있으면 가끔 심심할 때도 있다네.&
19289628459201989131,페르빈 요새 식량창고 블리드 스케줄
000114,죽어야 할 이유는 당신도 잘 알 겁니다.
024117,하지만 나는 낚았다는 거 아닌가. 부럽지?
00004,
011943,따뜻한 모피 안에 파묻혀 자고 싶구만.&
000082,마음이 고요하면 발도 고요한 법이야.
000109,그리고 관심 있을 만한 정보도 들어왔어요.
000073,빛은 사라지고...남은 건 어둠뿐이야...&
005263,계약금이 적으면 일도 적게 하고 있소.&
015372,"아, 눈은 괜찮아요. 금방 나을 거예요."
000160,우리 모두 새 시대를 맞아야 하겠지.
00018,
000016,근데... 한 명이 안 보이네. 어디 간 거야?
19610594629407213285,배터리를 뽑아 마법의 비밀을 밝히시오.
19642558935665225120,바이런 저택 조사 - 바이런과 마르셀
19642558935665225250,바이런 저택 조사 - 바이런과 마르셀
397044,어디서 이런 거지 같은 놈이 들어왔어?!&
000106,여기 관리하는 것도 쉬운 일이 아니네요.&
00035,&
502995,우리끼리도 해결할 수 있는 일이었다고.
19678791623371654887,전설의 하이에나 지역에 진입하였습니다.
000169,(하하)놀랐나? 나는 지금 그 장소에 없다네.
000034,"거긴 됐고, 빨리 올라가서 판이나 닦아!"
404173,방황이라고 표현하기도 힘든 일이군...
000238,외국 요리는 정말 다양하고 신기하다니까.
19778246444423580175,로카의 언덕 노예 수용소 블리드 지원군&
19829522856379681306,카론소 마을에 무슨 일이 일어난 듯하다.
000153,우린 그냥 시키는 대로 한 것뿐이야...!
19858262200544135737,현상수배범 셀레네를 경비대에 인계했다.
006076,무너지면 어떡하냐고요? 또 지으면 되죠!&
007153,비상사태다. 전쟁으로 번질 수도 있어.
005218,남쪽 채석장도 그놈들이 점령하고 있다며?
000024,"그런 망나니가 이제 왕이라니, 말이 돼?"
037562,울부짖는 언덕 위에 공동묘지가 있어.
000273,야! 살아 있었으면 퍼뜩 나타났어야지!
058423,궁정 창고 앞이 경비로 막혀 있었다네.
013002,멀쩡해 보이는 분이 왜 그러는 건지...
2002128648894677249,&
040578,아장아장 뛰어다니는 모습이 너무 예뻐요!
008771,양봉장에서 도난 사건이 일어났다고?
002471,쪼개진뿔 그자가 권력을 잡은 지금...
000145,도적놈들이 눈독을 들였던 모양입니다..
018911,"그럼, 그 여기사는 어떻게 되는 거죠?&"
426533,당신이라면 언제든 도와드리겠습니다.
000468,주먹으로만 싸우는 진짜 승부가 열립니다!
004271,그런 마음가짐으로 임하고 있습니다.
000032,가장 위대하신 어둠께 영광을 드리니!
20281427074608006888,신비한 힘이 느껴지는 팔찌를 획득하시오.
00003,&
000145,둘이서 덤비면 날 막을 수 있을 것 같나?
040219,금풍상회에 들어갈 방법을 알아봐야겠어...&
20351237558936536808,선택된 물품의 소켓을 추가 하시겠습니까?
006339,학술원장님이 탑을 보면서 걱정하시던데...
20375357451025788322,세력 스킬 - 생명 50%이하 공포 및 약화
20375357451025788333,세력 스킬 - 생명 50% 이하 공포 및 약화
20375357451025788452,세력 스킬 - 생명 50%이하 공포 및 약화
20375357451025788463,세력 스킬 - 생명 50% 이하 공포 및 약화
20375357451025788473,세력 스킬 - 생명 50% 이하 공포 및 약화&
000272,자네에게 소개하고 싶은 학자가 있네.
506272,결국 세상은 기회가 전부라는 뜻이지.&
00003,
508380,아무리 들어도 우리 쪽 물건 같은데?&
00022,&
006599,소문이 사실이었군요. 이럴 때가 아닙니다.
000018,그것만 있으면 연구를 계속할 수 있는데...
019992,내가 직접 무두질한 최고급 가죽이야.
015470,왜 나를 인정해 주지 못하는 건데...!
004437,얼마 전에 들어온 그 미친놈은 어디 갔어?
014423,며칠 전에 옷과 모자를 선물 받았어요.
009942,오늘 내 생일이야! 내일 날 다시 잡아!
020332,나는 내 일을 자랑스럽게 생각한다네.
20583004216250862094,라이언 크레스트 망루 에르난드 경비대
000644,"아, 그렇지. 저도 에르난드로 가거든요."
060953,이번 납품엔 어떤 물건을 내야 좋을까.
00004,&
000001,회색갈기님! 대포 좀 쏠 줄 아십니까?&
024259,드디어 스승님의 원수를 갚을 수 있겠군요.
057020,실험 도중에 불꽃이 치솟았다던데...
20657210427808155362,가득 담은 뭉친고기 국물요리(수산물)
000795,그게... 그날 술을 좀 많이 마셔가지고...
001482,무엇보다 살아남는 게 제일 중요하지.
012933,회색갈기가 검은곰을 쓸어버렸다던데.
035924,기회가 되면 아내 손 잡고 꼭 타봐야지.
010305,병사들 사기가 떨어지고 있어 걱정이야.
001786,오늘은 친구를 위해 기도를 좀 해야겠어.
040389,물살이 갑자기 세질 때도 있으니 조심하게.
018460,상상만 해도 정말 가슴이 뛰는군요.
000330,댁한테 파느니 장사 공치는 게 낫지!
20724619681820838412,채집물 배치 스테이지(비스무트 광석)&
015504,"솔루멘이시여, 이들을 돌봐주시옵소서."
20753357179149354722,동굴 앞을 서성이는 사람을 찾으시오.
000028,저곳에 더 이상 울음소리가 남지 않기를...
019290,농사꾼은 하늘 눈치 보며 사는 거다.
000042,필요한 자원과 인력은 내가 마련하지.
025603,"약속드린 대로, 한 마리는 가져가시죠."
020806,저거 근처에 갔다가 죽은 사람들이 많아.&
024604,저번 같은 일이 또 벌어지면 안 되니까.&
000023,우리 연구가 만들 내일을 상상해 보게.
428268,"당신을 보다니, 뭐, 나쁘지 않은 날이군요."
00013,&
026146,다리가 하늘까지 닿을 듯 정말 길더라구.
015437,그래야 몸을 보호하는 약을 만들 수 있어.&
21068745518276938254,바스티어의 협력자들에 대한 기억 읽기
00004,
031799,튼튼한 목재는 페일룬에서 온 게 제일이야.
009553,무역의 기본은 시류를 잘 읽는 것이지.
021734,이쯤에서 적당히 몸을 사려야 하는데...
000695,그대의 여행에 행운이 깃들길 바랍니다.
425129,이미 내 손을 떠난 물건. 자네 뜻대로 하게.
001196,"아직, 어머니께 인정받지 못했단 말이다!"
00040,&
001235,"야, 얜 그 아저씨 머리통에 불을 붙였어."
000231,분명 회색갈기가 왔다고 들었습니다.
000817,"이런, 이런... 또 방해꾼이 끼어든 건가요?"
000414,뭔진 몰라도 보통 일은 아니었나 보군.
000011,혹시 소 떼를 데려가는 자들 못 봤소?
000085,이 왕국이 무너지는 걸 두고 볼 순 없어.
000325,형제님께 솔루멘의 은총이 함께 하기를.
21435859308191418891,아스케룬드 성채 주변의 적 처치하기
049149,"뭐라도 하자, 이렇게 있으면 미쳐버리겠어."
032112,검은곰 무서운 줄도 모르고 설치는군!
050292,창고를 가득 채워놔야 마음이 놓이지.
015956,또 누가 저를 원하셔서 데려가시는 걸까?
21548022722723841763,"""보고 배우기""를 진행하지 않았습니다.&"
005241,도적들이 여기저기 아주 난리라니까.
018933,값 오르기 전에 챙겨두면 남는 장사지.&
017949,"솔직히 마시장에 가서 물어보고 싶긴 한데,&"
017568,저희 염색장을 대표하는 색이기도 합니다.&
21617799190911388171,두 번째 지정사 수련장에서 수련하기.
000210,"나으리, 제발 저희 좀 살려주십시오!"
000068,듣는 귀가 많아 이리로 불렀네. 같이 가지.
00000,&
21719124642019412491,"토렐, 중앙 데메니스 - 데메니스 서문"
21721304037274421774,손 드릴 과열로 인한 폭발 5회 적중하기
21789659300783720807,천둥의 송곳니 (벼락 속성을 부여한 공격)
005199,그놈을 잡아서 백작님께 끌고 가야 하는데.&
000160,"설마설마하면서 장부를 대조했더니,"
015770,해가 뜨기 전이 제일 어두운 법이지.!
013688,"선조들이시여, 페일룬을 버리신 건가요...?"
021386,이게 정말 다 마르니님이 벌인 일이라고?&
000058,여긴 저희에게 맡기시고 어서 내려가시죠.
011362,후... 이게 꿈인지 생시인지 모르겠군.
000188,말한테 딱 맞는 걸로 골라줄 테니 걱정 마!
00012,&
000584,"총알은 충분하니, 한 판 더 하시겠어요?&"
023353,마르니 놈은 도대체 어떻게 된 일이야?
000213,섭리를 지키겠다고 맹세한 마녀들은...
500456,그래도 규정대로 경계는 철저히 해야 돼.
000091,"아우... 손목이야, 욱신거려 죽겠네..."
000055,계속 신께 간절히 기도하고 있었습니다.
000108,저희만으로는 도저히 막아낼 수 없더군요.&
059521,회색갈기와 함께하길 정말 다행이야.&
001197,캠프에 가서 가져와야지! 맨손으로 뭘 해?&
000541,"허! 세상에, 도망이라뇨! 실망입니다!"
049370,일 없으면 하루가 한 달처럼 느껴져.
22128866454793104815,무언가를 숨겨두었던 기억이 담긴 파편.
22128866454793104945,무언가를 숨겨두었던 기억이 담긴 파편.
22128866454793104955,무언가를 숨겨두었던 기억이 담긴 파편.
22131313641259010577,에르난드 주점 도박꾼들의 실력 파악하기&
046629,무슨 말씀을 하고 싶으신 건지 모르겠네요.
020303,이빨 나간 항아리는 다 깨버려야 된대.
011436,이걸 먹으면 금방 기운이 돌아올 것이오.
007784,올해에도 수확절에 음악대가 온다네요.
22189223973801167376,전설의 붉은 강 돼지 사냥 후 무두질하기
015315,작은 불씨가 있어서 꺼뜨린 것뿐이라고.
050683,부끄러운 줄 알아라. 도망이나 치다니!
000038,저 나무가 왜 저렇게 새까맣게 탄 줄 알아?
026580,부두 끝에 갈매기들이 줄을 서 있어.&
014339,바람이 바뀌면 길도 바뀌는 게 이곳입니다.
017118,제대로 된 옷을 입고 말을 타는 게 예의지.
023255,교대 시간까지 경계 태세를 유지해야지.&
012688,내가 최고급 가죽으로 장비를 만들어줄게.
000303,상처만 나으면 바로 함께 싸울 테니까.&
502475,조금 사서 가족들이랑 나눠 먹어야겠어.
00136,&
020561,바구니 구성이 머릿속에 그려집니다.
22517672664230800819,수석 상점을 운영하는 상인이 사는 오두막.
22517672664230800959,수석 상점을 운영하는 상인이 사는 오두막.
22517672664230811059,수석 상점을 운영하는 상인이 사는 오두막.
22517672664230811199,수석 상점을 운영하는 상인이 사는 오두막.
027921,베누스 산에는 작은 괴물이 있는데...
000341,네놈들부터 다진 고기로 만들어줄까?
2256101927806828801,&
025513,이제 푸른송곳니가 나설 때가 온 거야.
000688,정보원으로서 내 역할을 하면 되는 걸까...
010593,낚시 좋아하는 사람은 딱 보면 알겠어.&
008777,아직 붉은 연기 때문에 몸 상태가 별로군.&
026445,마치 하늘을 한 조각 떼어다 단 것 같아.
411543,최근 본 싸움 중 제일 흥미진진한데요.
019189,이럴 때일수록 정신 차리고 본분을 다해라.
00024,
003205,"일 마치고 술 한잔, 뭐가 더 필요하겠어?&"
000073,나는 아침에 맡는 코코아 냄새가 좋아!
009723,시신 수습... 지금은 그럴 여유도 없어.
00063,&
033855,내가 어제 신기한 약초를 발견했는데...!
22872924785265871388,유적을 무단으로 도굴하는 범죄자가 있다.
22872924785265871417,현상수배범 블릭스를 경비대에 인계했다.
504237,페일룬 사람들도 고향으로 돌아간다던데.&
00080,&
000123,오늘 털을 다 깎아야 하는데! 아이휴...
010131,"검은곰 놈들, 내 언젠가 멱을 따주마.+"
508538,듣자 하니 델레시아 밖은 전쟁까지 났대...
396777,"물론 잃는 날도, 따는 날도 있는 거지. 암."
000301,{Staticinfo:Knowledge:Knowledge_Kliff#클리프}!
23007353353210432021,에르난드 어느 작은마을 상인입니다.
23023579524906355226,길가에서 한 여성이 도움을 청하고 있다.
23025528624014952977,봉인된 어비스 아티팩트 미장센 - 남오크3&
023058,"왜 좋아하는지, 왜 싫어하는지 알 것 같아."
035002,내가 지나가다가 번쩍이는 것을 봤어.&
038709,솔루멘은 결코 우리를 버리지 않을 겁니다.&
030294,후... 언젠가는 들킬 거라 생각했지만...
030095,햇빛 아래서는 털이 금빛처럼 빛나더라.
003128,"아유, 까마귀 떼라니. 생각만 해도 끔찍해."
003153,상황에 따라 잘 움직여야 손해가 없죠.
007302,이제야 좀 정상적인 생활로 돌아왔군.
023640,이런 일이 생기면 저희만 애가 타죠.
000016,이번에야말로 그 비밀을 풀 수 있었는데!&
000093,맞소. 그 끝을 본 자는 아직 없을 테지.
026510,어쩜 이런 것만 쏙 빼닮았는지 몰라.&
010325,회색갈기님! 덕분에 한시름 놓았습니다.
016439,드디어 페일룬이 원래 모습을 되찾는 걸까?
006548,설마 이 새끼 술 처먹으러 간 건 아니겠지?
000138,이 종소리가 울리는 곳은 다 잘 보일 거야!
000223,힘이 없는 이상은 꿈에 불과할 뿐이다!
505931,나는 눈을 본 적이 없어서 보고 싶군.&
010169,한때는 저도 번듯한 옷을 입고 다녔습니다.
004408,우리 노력으로 평화가 만들어지는 거라네.
019363,생선은 노릇노릇하게 구워야 맛인데...&
006836,우리 가족이 모두 살아남은 건 천운이야.
006558,"인마, 나 안 취했어... 더 마실 수 있다고..."
507844,휘파람 불고 싶은데 연습해도 잘 안 돼.
23442026291496224484,언제든 애송이들의 도전을 기다리겠다.
406150,후회할 짓은 하지 않는 게 좋을걸요?
23472542850178091532,포로린 산삼의 신비한 기운 연구 중단
000898,자네가 가지고 있는 것이 더 좋을 것 같네.
2350276236892176641,!
403908,스스로에게 부끄럽지 않은지 생각해 보게.
014822,그 자를 이기려면 목을 노려야 하나...
015854,짧은 뿔을 모으겠다던 중생이 있었지...&
023583,역시 그런 촌 동네는 식물도 이상하네.
23539126912124192487,게임을 출력할 디스플레이를 선택합니다.&
00001,
23601523681604405775,화염비룡단 소형 용병 기지 외곽 패트롤
00065,&
027006,고양이가 하도 많아서 쥐는 안 나오겠어.
23680945143100212962,%0# 지역이 %1#에 의해 봉쇄되었습니다.&
000112,구원의 성소를 바로잡았군요. 좋아요.
004002,"저도 오늘 모조품 하나를 찾아냈는데,"
358423,하지 않아도 되는 일은 하지 않아야지.&
004253,적이 약해 보여도 항상 조심해야 하죠.
011504,칼페이드에서 배신자가 나왔다는 거야?
000027,회색갈기? 페일룬의 수호자? 웃기고 있군.
000052,자네가 오면 전해주라던 문서가 있지.
507705,회색갈기가 나무며 못을 잔뜩 가져왔어.
042637,"볕도 잘 들고, 바람도 한결같이 시원하지?"
23978547936755714571,모든 곤충과 절지동물 지식 획득하기
000219,"고정된 관념을 깨고 진리에 도달하는 자가,&"
000175,회색갈기들은 목숨 아까운 줄 모르더군.
00001,
000063,저도 그 위력을 가까이서 보고 싶네요.
051436,이러다 칼날이 아니라 내 몸이 녹슬겠군.
414179,"아니, 조금 더 나랑 놀아줘야지. 이게 뭐야!&"
008617,바람이 불 때마다 물건이 아주 난리가 나.
2411983118660534529,&
040867,소문으로는 탑 안에는 바닥도 없다는데...&
00007,
083370,"뭘 원하시는지 몰라도, 전 모릅니다."
000202,선생께선 마음이 약하신 것 같습니다.
023475,하늘이 어떻게 그런 분을 내려주셨을까.
000211,어리석은 놈... 어둠이야말로 태초다.&
022620,사막을 걷는 건 보통 일이 아니더군.
026338,네 허접한 공격은 내 방패를 뚫을 수 없다!
000008,약초가 부족하니 치료를 하고 싶어도 원...&
031894,고마워. 오늘은 역사적인 날이 될 거야.
012143,저건 사람 손에 잡힐 상대가 아니더군.&
012542,밭에 곡식이 많이 자랐으면 좋겠어요.
000126,자세한 건 묻지 말고 돈이나 준비하라고.
000062,"칼페이드가 돕지 않는대도, 상관없어."
005597,와! 정말 신선한 계란이군요! 감사합니다!&
000439,"상처 입은 몸이, 귀를 더 잘 열기 마련이지."
025287,요즘 다른 나라 병사들이 자꾸 눈에 띄어.
000271,그 뻘건 옷 입고 설치는 놈들 말이야.
000260,칭찬이 자자한 사람이죠. 근데 왜요?
2439771432511602945,
24398478958143736336,라이언크레스트 망루에서 흔적 추적하기
012205,분명 돈을 가져가 달라는 눈빛이었어요.
014335,다른 고블린이랑 헷갈리신 거 아니에요?&
009925,이득 챙길 땐 눈치 볼 거 뭐 있겠습니까.&
2443228224054886657,&
000441,"근데, 이 자식 눈빛이 그렇지 않은데?&"
501904,기본기야말로 우리를 지키는 힘이거든.
052493,그곳에 도망친 것을 후회하게 해 주지.
24489791466095249769,{Staticinfo:SubLevel:Mp} 한계치 {Param1} 초과 회복
006954,이 일은 감옥에 가서 변호하게 될 걸세!
24509164130832222735,적막한 와이번 둥지 주변의 적 처치하기
015420,일을 빨리 끝내고 집에 가고 싶어요.
002794,오래 살다 보니 이 땅에도 정이 듭니다.
021835,사막길이 워낙 거칠어서 금방 망가져요.&
021356,잠깐이나마 내가 다 가진 것처럼 말이야.
012594,깃발을 보니까 가슴이 뜨거워지더라고.
009145,윗분들 방 청소는 숨도 못 쉬고 해야 해.
012643,우리 실력이라면 큰돈을 만질 수 있어.
006687,애들은 추운 줄도 모르고 잘 논단 말이죠.
001775,너도 한번 봐봐. 당장 가서 끌고 오자고!
000297,여기 있는 모두를 대표해서 부탁 좀 할게.
023313,그것도 아니면 네 목숨을 바치러 왔나?
00059,
24814849967039449616,전설의 흰 대왕 들소 사냥 후 무두질하기
000075,누군지 모르겠지만 감사를 표하는 바요.
24827005884128299531,아제리안 저택 밀치기 경비병 스케쥴
034722,이 안에서도 시간은 잘 간단 말이지...&
24844523595439802894,리버워드 전초기지 주변의 적 처치하기&
012095,그저 바위 더미인 줄 알고 다가갔는데...
000028,자네들 덕분에 정원이 굉장히 근사해졌군.
24935873598455819698,에르난드 산악지대에 자리한 도적단 거점.
24935873598455819838,에르난드 산악지대에 자리한 도적단 거점.
24935873598455829938,에르난드 산악지대에 자리한 도적단 거점.
24935873598455830078,에르난드 산악지대에 자리한 도적단 거점.
000255,마지막 비상물자까지 꺼내게. 부탁하지.
019211,데메니스의 태평성대도 이제 끝인가?&
000335,무법자가 이렇게 많을 줄은 몰랐습니다.
017802,갈대밭 악마가 세상에 복수하러 왔다!
428190,"오늘도 인연이 닿다니, 좋은 날이군.&"
014010,병기 개발은 또 유행이 지난 걸까요?
000274,사람 관리하는 건 나만 한 사람이 없지.
25074458663950748175,전설의 은빛 송곳니 사냥 후 무두질하기&
039889,애도 아니고 불만을 이렇게 표출하는 건가?
000028,저택 내부가 지저분한 건 좀 이해해 주게.
007320,젊은 시절엔 힘이 전부인 줄 알았네.
007853,다시 만들 생각을 하니 조금 신나는걸?
060653,이런 기회를 놓칠 상인은 없을 겁니다!
000204,"다시 열면, 돌덩이를 꺼낼 수 있을걸세."
503864,내 생전 그렇게 많은 기계는 처음 봤어.
25217189360728803850,고심이 깊어보이는 남자와 대화하기
034410,이번에는 어떤 물건을 숨겨놨을까...
000058,도적들이 의원님 댁으로 몰려가고 있어요!
058825,교회에서 행사가 열린다는 얘기 들었어?
000395,"잠깐, 이야기가 서로 맞지 않는 것 같네."
059344,태풍이 올까 봐 향신료를 미리 사 뒀네.&
006559,어중이떠중이로는 그 남자의 상대도 안 돼.
020999,염색할 색도 못 정하고 갔다간 문전박대야.
016577,"그래도 해야 할 일은 해야지, 어떡하겠어."
00039,&
000215,무역 장사야말로 모든 교류의 시작이지.&
25478792382754336178,원리주의자 고블린 무리가 주둔하는 캠프.
25478792382754336318,원리주의자 고블린 무리가 주둔하는 캠프.
25478792382754346418,원리주의자 고블린 무리가 주둔하는 캠프.
25478792382754346558,원리주의자 고블린 무리가 주둔하는 캠프.
021966,낙타에 손을 대려는 수상한 놈은 없겠지?
045221,이런걸 볼 수 있는 기회는 흔치 않아!
000012,(음? )혹시 일거리를 찾으시는 겁니까?&
000206,"자자, 여기 있는 거 다 오늘 들어온 거야."
2561541151286886657,
426146,우리 사이에 고맙단 말은 안해도 된다네.
029066,그쵸? 회색갈기가 세상에서 제일 강하죠?&
007701,신께선 만물을 사랑하라 하셨습니다.
017669,가구 만드는 재미를 알아주는 사람이 없네.
000086,"이렇게 직접 보니, 더욱 마음에 드는데..."
25739331970877359843,미친 듯이 웃고 있는 사람을 찾으시오.&
057535,물고기 색이 곱고 냄새도 신선했다는군.
008609,그러니 작은 변화도 즐겁게 느껴지는 거고.
021709,거래는 항상 환영이네. 언제든 찾아오게나.
000017,대체 그 미친놈이랑 무슨 일로 엮인 거요?&
000167,이미 포기했어. 미련 가지면 더 힘드니까.
000049,지각 깊은 곳에서 꿈틀거리고 있는 듯한데.
25847983991947266614,현상수배범 워렌을 경비대에 인계했다.
036452,밖에서 뛰어다니면 가끔 입에 들어가.
422456,여기요. 당신 생각이 나서 가져왔습니다.
038177,고블린들은 얼마나 계산이 빠른 것인지...
001779,"후후, 냄새를 맡고 이웃들이 찾아올지도요."
027222,"그 갈색 새, 털 무늬가 참 신기했는데."
26100533523560541612,울부짖는 언덕에 자리한 도적단 거점.
26100533523560541752,울부짖는 언덕에 자리한 도적단 거점.
